"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1783369015144120780","Thu Apr 25 05:34:42 +0000 2024","1","️Gibran: Saya pengen dalam enam bulan belanja masalah sebanyak-banyaknya entah itu masalah kemiskinan pendidikan stunting gizi. Saya ingin dapat masukan sebanyak-banyaknya dari bapak ibu semua. https://t.co/B4iRYGCDUi","1783369018310906268","","tempodotco","in","Indonesia","0","2","0","https://twitter.com/tempodotco/status/1783369018310906268","18129942","tempodotco"
"1783368893098250539","Thu Apr 25 05:34:12 +0000 2024","0","mencegah stunting DI ANAK ESEMPE","1783368893098250539","","","in","ti ne si fe, 157","0","1","0","https://twitter.com/yutanangor/status/1783368893098250539","1378658586939645963","yutanangor"
"1782988498146107691","Thu Apr 25 05:31:49 +0000 2024","0","@xquitavee Cegah stunting mah balita bukan anak smp jadi buzzer kok ga pernah belajar dari kesalahan sih awokwowkowka","1783368293535105223","","xquitavee","in","","0","0","0","https://twitter.com/naspadwarteg/status/1783368293535105223","877758721962655744","naspadwarteg"
"1783368231497150882","Thu Apr 25 05:31:34 +0000 2024","0","STUNTING APE UMUR SEGINI MAH DAH TELATTTTT","1783368231497150882","","","in","","0","2","0","https://twitter.com/mentariantika/status/1783368231497150882","234154244","mentariantika"
"1783367963581780471","Thu Apr 25 05:30:30 +0000 2024","1","Dalam hati dia ngerasa sevejjj bgt kali yaa nge-tweet kek begini padahal sama aja kayak gegedugnya gatau stunting itu apaan ","1783367963581780471","","","in","exo•svt•day6•eaj || KNG•CZY","0","0","0","https://twitter.com/zidannu_/status/1783367963581780471","1424570581681274880","zidannu_"
"1783367861949608089","Thu Apr 25 05:30:07 +0000 2024","0","fokus dalam mengkaji laporan Keterangan Pertanggungjawaban (LKPj) Gubernur Jateng 2023. Terlebih untuk menjadi penekanan adalah upaya Pemprov Jateng dalam mengurangi angka kemiskinan dan stunting.","1783367868404715793","","dprdjatengprov","in","SRG, Jawa Tengah, Indonesia","0","0","0","https://twitter.com/dprdjatengprov/status/1783367868404715793","4890514340","dprdjatengprov"
"1783367468398137681","Thu Apr 25 05:29:31 +0000 2024","0","u clearly have no idea what stunting is and how to prevent it... inilah kalau cuma tau nyap nyap doang orang ga sekolah juga bisa nyap nyap ga pake ilmu","1783367715278958801","","intersteellar","in","his 기야야","0","1","0","https://twitter.com/intersteellar/status/1783367715278958801","1437787041165623317","intersteellar"
"1782988498146107691","Thu Apr 25 05:28:10 +0000 2024","0","@xquitavee Mencegah stunting? ","1783367375150309436","","xquitavee","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://twitter.com/Akleks__/status/1783367375150309436","988715106266595328","Akleks__"
"1783362220816289872","Thu Apr 25 05:07:41 +0000 2024","0","Batituud Ramil 12/Manisrenggo Peltu Toni Y Mewakili Danramil 12/Manisrenggo menghadiri Giat *Rembug Stunting* yang bertempat di Aula Kec Manisrenggo *Dengan Tema : Bergerak bersama atasi stunting menuju generasi indonesia emas* https://t.co/XFGWNCeZ1T","1783362220816289872","https://pbs.twimg.com/media/GL_GeldbAAAEBrQ.jpg","","in","","0","0","0","https://twitter.com/KoramilM/status/1783362220816289872","963261959423500288","KoramilM"
"1783362209227411795","Thu Apr 25 05:07:38 +0000 2024","0","riset dulu mencegah stunting itu gimana caranya","1783362209227411795","","","in","","0","1","0","https://twitter.com/childeST12/status/1783362209227411795","1334849110264803330","childeST12"
