"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1761640554272903283","Sun Feb 25 06:33:32 +0000 2024","0","Harapan besar pada Pak K3tua Penguin dan Pak Mahfud untuk memberikan perhatian khusus pada kesehatan anak sejak dalam kandungan guna mengurangi angka stunting. Bersama Ganjar kita sejahtera @ekacahya21 #KitaAdalahTiga #BanggaBersamaGPMMD https://t.co/XjizSSEWKN","1761640554272903283","https://pbs.twimg.com/media/GHKavY3boAAgJHA.jpg","","in","cirebon","0","0","0","https://twitter.com/AdrianSept4nuss/status/1761640554272903283","1694618309634011136","AdrianSept4nuss"
"1761640053812728270","Sun Feb 25 06:31:33 +0000 2024","0","Dukungan penuh untuk upaya Pak K3tua Penguin dan Pak Mahfud dalam menekan angka stunting dengan perhatian khusus pada kesehatan anak sejak dalam kandungan. Tiga Kali Lebih Sejahtera Untuk Indonesia Hebat! @EF_trhdn #KitaAdalahTiga #BanggaBersamaGPMMD https://t.co/6fh65dA21e","1761640053812728270","https://pbs.twimg.com/media/GHKaSZ8aMAAhZT4.jpg","","in","TANGERANG SELATAN","0","0","0","https://twitter.com/clsyhelzaaa8/status/1761640053812728270","1690928021837066240","clsyhelzaaa8"
"1760310080598372753","Wed Feb 21 14:26:42 +0000 2024","0","Kedua tokoh ini memberikan harapan baru untuk menekan angka stunting di Indonesia dengan fokus pada kesehatan anak sejak dalam kandungan Semoga langkah-langkah konkret segera diimplementasikan. Ganjar Pranowo karena kamu berhak mendapatkan #KitaAdalahTiga #BanggaBersamaGPMMD https://t.co/tN0irTMoKZ","1760310080598372753","https://pbs.twimg.com/media/GG3gry-acAAcwgW.jpg","","in","Depok","0","0","0","https://twitter.com/ArgusBudio/status/1760310080598372753","1685871585310437376","ArgusBudio"
"1758080891879100882","Thu Feb 15 10:48:42 +0000 2024","0","punya temen kuliah bidang kesehatan dia ini dukung 02 dan ya semua tau kalo framing program mereka adl makan siang &amp; susu gratis. susu yg dipake di program ini kan susu uht apa blio ini gak belajar kandungan gula di uht itu berapa %?? masa stunting mau diatasi pake susu uht?","1758080891879100882","","","in","","0","0","0","https://twitter.com/astronoouts/status/1758080891879100882","1024594239970205696","astronoouts"
"1754696669600608500","Mon Feb 12 09:04:31 +0000 2024","0","@Dandhy_Laksono Aku cek berkala kesehatan kandungan di puskesmas biar anak ku terhindar dari stunting nantinya","1756967509750886456","","Dandhy_Laksono","in","","0","0","0","https://twitter.com/aida83308/status/1756967509750886456","1655606029437263872","aida83308"
"1755914124041855189","Fri Feb 09 11:18:45 +0000 2024","0","Kedua tokoh ini memberikan harapan baru untuk menekan angka stunting di dengan fokus pada kesehatan anak sejak dalam kandungan Semoga langkah-langkah konkret segera diimplementasikan. Tiga Kali Lebih Sejahtera Untuk Indonesia #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/yn6lPOdtC7","1755914124041855189","https://pbs.twimg.com/media/GF5ClvobkAAgEnQ.jpg","","in","Singkawang","0","0","0","https://twitter.com/ApriantoMisbah/status/1755914124041855189","1696004636883484672","ApriantoMisbah"
"1755913846576050445","Fri Feb 09 11:17:38 +0000 2024","0","Harapan besar pada Pak Ganjar dan Pak Mahfud untuk memberikan perhatian khusus pada kesehatan anak sejak dalam kandungan guna mengurangi angka stunting. Tiga Kali Lebih Sejahtera Indonesia Jaya! @pamungkas_yudhy #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/WrzGX9w7k0","1755913846576050445","https://pbs.twimg.com/media/GF5CVO4aYAAUKe1.jpg","","in","PARIAMAN","0","0","0","https://twitter.com/chachanggun/status/1755913846576050445","1684858437694574592","chachanggun"
"1755913480358793407","Fri Feb 09 11:16:11 +0000 2024","0","Dukungan penuh untuk upaya Pak Ganjar dan Pak Mahfud dalam menekan angka stunting dengan perhatian khusus pada kesehatan anak sejak dalam kandungan. Kesejahteraan berkali lipat Indonesia Hebat ! @osakaavroom #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/nfirvTvqoD","1755913480358793407","https://pbs.twimg.com/media/GF5B_9nbwAARaRH.jpg","","in","Sukabumi","0","0","0","https://twitter.com/shalimhayes/status/1755913480358793407","1684485099574939649","shalimhayes"
"1755912883605803206","Fri Feb 09 11:13:49 +0000 2024","0","Sungguh inspiratif melihat visi Ganjar Pranowo dan Mahfud MD dalam menekan angka stunting Mereka benar-benar memahami urgensi kesehatan anak sejak dalam kandungan. Ganjar Pranowo hanya yang terbaik untuk rakyat @Olegunsss #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/xpsYPPvUJz","1755912883605803206","https://pbs.twimg.com/media/GF5BdLlacAAfsBV.jpg","","in","Tanjungbalai","0","0","0","https://twitter.com/abdul_abdulrahm/status/1755912883605803206","1684022665127038978","abdul_abdulrahm"
"1755912518479020079","Fri Feb 09 11:12:22 +0000 2024","0","Apresiasi tinggi untuk niat baik Pak Ganjar dan Pak Mahfud MD dalam menekan angka stunting dengan fokus pada kesehatan anak sejak dalam kandungan. Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/P5hmtpkKlE","1755912518479020079","https://pbs.twimg.com/media/GF5BHymawAANuDG.jpg","","in","Jakarta Selatan","0","0","0","https://twitter.com/bgsibrhmmm/status/1755912518479020079","1684421509580992512","bgsibrhmmm"
